date,period,rank,title,providerId,providerNameMapped,isActive,raw_offer
2026-07-07,주간,96,비포 선라이즈,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,주간,96,비포 선라이즈,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,주간,97,스마일 2,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,주간,97,스마일 2,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,주간,97,스마일 2,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,주간,97,스마일 2,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,주간,97,스마일 2,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,주간,98,유레카,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,주간,98,유레카,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,주간,98,유레카,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,주간,98,유레카,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,주간,98,유레카,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,주간,98,유레카,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,주간,99,바비,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,주간,99,바비,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,주간,100,오프 캠퍼스,9,,True,"{'providerId': 9, 'isActive': True}"
2026-07-07,월간,1,신입사원 강회장,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,3,참교육,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,4,멋진 신세계,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,6,김부장,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,8,닥터 섬보이,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,월간,10,취사병 전설이 되다,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,12,맨 끝줄 소년,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,13,오십프로,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,13,오십프로,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,13,오십프로,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,14,내일도 출근!,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,14,내일도 출근!,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,15,하트시그널5,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,16,남편들,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,17,언더커버 셰프,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,17,언더커버 셰프,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,19,전설의 취사병,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,19,전설의 취사병,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,20,토이 스토리 2,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,20,토이 스토리 2,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,20,토이 스토리 2,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,20,토이 스토리 2,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,20,토이 스토리 2,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,월간,21,토이 스토리,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,21,토이 스토리,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,21,토이 스토리,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,21,토이 스토리,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,21,토이 스토리,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,월간,22,왕과 사는 남자,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,22,왕과 사는 남자,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,22,왕과 사는 남자,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,22,왕과 사는 남자,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,22,왕과 사는 남자,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,22,왕과 사는 남자,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,22,왕과 사는 남자,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,23,중간계,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,23,중간계,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,23,중간계,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,23,중간계,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,23,중간계,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,23,중간계,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,23,중간계,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,24,살목지,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,24,살목지,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,24,살목지,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,24,살목지,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,24,살목지,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,24,살목지,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,24,살목지,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,25,파친코 시즌 2,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,25,파친코 시즌 2,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,27,콩콩팜팜,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,28,토이 스토리 4,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,28,토이 스토리 4,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,28,토이 스토리 4,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,28,토이 스토리 4,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,월간,29,싸움독학,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,32,히든싱어8,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,월간,33,친애하는 X,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,33,친애하는 X,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,33,친애하는 X,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,34,원더풀스,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,36,모두가 자신의 무가치함과 싸우고 있다,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,37,후쿠오카,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,37,후쿠오카,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,37,후쿠오카,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,37,후쿠오카,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,37,후쿠오카,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,37,후쿠오카,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,38,은밀한 감사,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,38,은밀한 감사,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,39,킬러들의 쇼핑몰,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,월간,40,마이클,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,40,마이클,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,40,마이클,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,40,마이클,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,40,마이클,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,40,마이클,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,40,마이클,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,40,마이클,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,41,기리고,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,42,골드랜드,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,월간,43,선재 업고 튀어,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,43,선재 업고 튀어,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,43,선재 업고 튀어,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,44,허수아비,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,45,연애전쟁,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,월간,46,영화 이상한 과자 가게 전천당,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,46,영화 이상한 과자 가게 전천당,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,47,노트북,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,47,노트북,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,47,노트북,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,47,노트북,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,47,노트북,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,48,프로젝트 헤일메리,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,48,프로젝트 헤일메리,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,49,만약에 우리,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,49,만약에 우리,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,49,만약에 우리,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,49,만약에 우리,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,49,만약에 우리,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,49,만약에 우리,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,49,만약에 우리,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,49,만약에 우리,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,50,세계의 주인,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,50,세계의 주인,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,50,세계의 주인,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,50,세계의 주인,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,50,세계의 주인,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,50,세계의 주인,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,50,세계의 주인,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,50,세계의 주인,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,51,약한영웅 Class 1,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,51,약한영웅 Class 1,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,51,약한영웅 Class 1,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,52,스트릿 레스토랑 파이터,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,54,첫 번째 남자,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,54,첫 번째 남자,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,54,첫 번째 남자,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,55,범죄도시4,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,55,범죄도시4,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,55,범죄도시4,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,55,범죄도시4,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,월간,58,파친코 시즌 1,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,58,파친코 시즌 1,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,59,21세기 대군부인,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,59,21세기 대군부인,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,59,21세기 대군부인,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,월간,60,유재석 캠프,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,61,토이 스토리 3,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,61,토이 스토리 3,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,61,토이 스토리 3,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,61,토이 스토리 3,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,61,토이 스토리 3,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,월간,63,폭싹 속았수다,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,64,홈캠,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,64,홈캠,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,64,홈캠,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,64,홈캠,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,64,홈캠,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,64,홈캠,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,65,가족계획,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,65,가족계획,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,65,가족계획,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,65,가족계획,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,66,스탠바이미,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,67,글래디에이터 Ⅱ,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,67,글래디에이터 Ⅱ,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,67,글래디에이터 Ⅱ,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,67,글래디에이터 Ⅱ,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,67,글래디에이터 Ⅱ,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,68,중증외상센터,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,69,짱구,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,69,짱구,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,69,짱구,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,69,짱구,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,69,짱구,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,70,메이드 인 코리아,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,월간,72,애마,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,73,더 글로리 파트 2,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,74,아이 윌 파인드 유,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,76,교초,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,77,히든 페이스,2,,True,"{'providerId': 2, 'isActive': True}"
2026-07-07,월간,77,히든 페이스,2,,True,"{'providerId': 2, 'isActive': True}"
2026-07-07,월간,77,히든 페이스,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,78,범죄도시,2,,True,"{'providerId': 2, 'isActive': True}"
2026-07-07,월간,78,범죄도시,2,,True,"{'providerId': 2, 'isActive': True}"
2026-07-07,월간,78,범죄도시,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,78,범죄도시,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,78,범죄도시,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,78,범죄도시,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,월간,79,옥을 찾아서,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,80,아름다운 나의 신부,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,80,아름다운 나의 신부,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,81,누난 내게 여자야 2,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,81,누난 내게 여자야 2,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,82,그린랜드,2,,True,"{'providerId': 2, 'isActive': True}"
2026-07-07,월간,82,그린랜드,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,82,그린랜드,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,82,그린랜드,2,,True,"{'providerId': 2, 'isActive': True}"
2026-07-07,월간,82,그린랜드,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,83,악마는 프라다를 입는다 2,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,83,악마는 프라다를 입는다 2,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,85,은교,2,,True,"{'providerId': 2, 'isActive': True}"
2026-07-07,월간,85,은교,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,85,은교,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,85,은교,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,85,은교,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,85,은교,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,85,은교,2,,True,"{'providerId': 2, 'isActive': True}"
2026-07-07,월간,85,은교,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,85,은교,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,85,은교,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,85,은교,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,86,뒷자리에 태워줘,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,86,뒷자리에 태워줘,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,86,뒷자리에 태워줘,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,86,뒷자리에 태워줘,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,86,뒷자리에 태워줘,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,86,뒷자리에 태워줘,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,88,참교육,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,88,참교육,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,89,메가로돈 2,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,89,메가로돈 2,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,90,약한영웅 Class 2,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,91,심야괴담회 시즌 6,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,91,심야괴담회 시즌 6,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,92,타짜,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,92,타짜,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,92,타짜,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,92,타짜,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,92,타짜,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,92,타짜,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,92,타짜,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,92,타짜,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,92,타짜,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,93,킬잇: 스타일 크리에이터 대전쟁,10,티빙,True,"{'providerId': 10, 'isActive': True}"
2026-07-07,월간,94,부산행,2,,True,"{'providerId': 2, 'isActive': True}"
2026-07-07,월간,94,부산행,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,94,부산행,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,94,부산행,2,,True,"{'providerId': 2, 'isActive': True}"
2026-07-07,월간,94,부산행,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,94,부산행,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,월간,95,최악의 악,17,디즈니+,True,"{'providerId': 17, 'isActive': True}"
2026-07-07,월간,96,최후의 인류,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,96,최후의 인류,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,96,최후의 인류,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,97,구르미 그린 달빛,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,97,구르미 그린 달빛,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
2026-07-07,월간,97,구르미 그린 달빛,8,웨이브,True,"{'providerId': 8, 'isActive': True}"
2026-07-07,월간,98,캠퍼스 S 커플,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,98,캠퍼스 S 커플,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,98,캠퍼스 S 커플,5,왓챠,True,"{'providerId': 5, 'isActive': True}"
2026-07-07,월간,99,오프 캠퍼스,9,,True,"{'providerId': 9, 'isActive': True}"
2026-07-07,월간,100,서울역,2,,True,"{'providerId': 2, 'isActive': True}"
2026-07-07,월간,100,서울역,4,넷플릭스,True,"{'providerId': 4, 'isActive': True}"
2026-07-07,월간,100,서울역,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,100,서울역,16,,True,"{'providerId': 16, 'isActive': True}"
2026-07-07,월간,100,서울역,2,,True,"{'providerId': 2, 'isActive': True}"
2026-07-07,월간,100,서울역,14,쿠팡플레이,True,"{'providerId': 14, 'isActive': True}"
